CampID,Day,Time
2304,8,2020-07-29 01:41:18am
2851,8,2020-07-29 01:41:52am
3440,8,2020-07-29 01:42:06am
3545,8,2020-07-29 01:42:18am
3674,8,2020-07-29 01:42:30am
2074,8,2020-07-29 01:42:48am
5026,8,2020-07-29 01:44:36am
9022,8,2020-07-29 01:45:24am
2331,8,2020-07-29 01:45:33am
2448 ,8,2020-07-29 01:46:15am
2448 ,8,2020-07-29 01:46:30am
2448 ,8,2020-07-29 01:46:45am
3250,8,2020-07-29 01:47:14am
3250,8,2020-07-29 01:47:18am
3250,8,2020-07-29 01:47:19am
3250,8,2020-07-29 01:47:19am
3250,8,2020-07-29 01:47:20am
2616,8,2020-07-29 01:47:24am
2079,8,2020-07-29 01:47:53am
2079,8,2020-07-29 01:47:55am
9047,8,2020-07-29 01:48:19am
9047,8,2020-07-29 01:48:23am
9047,8,2020-07-29 01:48:34am
3208,8,2020-07-29 01:48:37am
3101,8,2020-07-29 01:48:37am
3396,8,2020-07-29 01:48:47am
2078,8,2020-07-29 01:49:21am
9014,8,2020-07-29 01:49:41am
2196,8,2020-07-29 01:49:49am
2025,8,2020-07-29 01:49:54am
3208,8,2020-07-29 01:50:05am
2252,8,2020-07-29 01:50:07am
2430,8,2020-07-29 01:50:07am
3027,8,2020-07-29 01:50:47am
3027,8,2020-07-29 01:50:54am
2254,8,2020-07-29 01:51:07am
2254,8,2020-07-29 01:51:09am
2254,8,2020-07-29 01:51:09am
2091,8,2020-07-29 01:51:10am
2942,8,2020-07-29 01:51:49am
2885,8,2020-07-29 01:51:51am
2885,8,2020-07-29 01:52:00am
3349,8,2020-07-29 01:52:07am
3673,8,2020-07-29 01:52:12am
2252,8,2020-07-29 01:53:05am
2426,8,2020-07-29 01:53:35am
3640,8,2020-07-29 01:53:44am
3311,8,2020-07-29 01:54:02am
3349,8,2020-07-29 01:54:17am
3349,8,2020-07-29 01:54:26am
2426,8,2020-07-29 01:55:20am
2982,8,2020-07-29 01:55:22am
2949,8,2020-07-29 01:55:23am
3267,8,2020-07-29 01:55:37am
3292,8,2020-07-29 01:55:39am
2954,8,2020-07-29 01:56:08am
9039,8,2020-07-29 01:56:14am
2252,8,2020-07-29 01:56:23am
3250,8,2020-07-29 01:56:26am
3250,8,2020-07-29 01:56:26am
2524,8,2020-07-29 01:56:49am
2232,8,2020-07-29 01:56:58am
3101,8,2020-07-29 01:57:14am
2187,8,2020-07-29 01:57:16am
2696,8,2020-07-29 01:57:17am
3311,8,2020-07-29 01:57:29am
2497,8,2020-07-29 01:57:31am
3297,8,2020-07-29 01:57:38am
3297,8,2020-07-29 01:57:47am
2497,8,2020-07-29 01:57:47am
5040,8,2020-07-29 01:57:48am
2497,8,2020-07-29 01:57:59am
2972,8,2020-07-29 01:58:14am
5033,8,2020-07-29 01:58:18am
2497,8,2020-07-29 01:58:18am
5033,8,2020-07-29 01:58:28am
3293,8,2020-07-29 01:58:30am
2497,8,2020-07-29 01:58:37am
2319,8,2020-07-29 01:58:40am
2609,8,2020-07-29 01:58:43am
2938,8,2020-07-29 01:58:47am
3350,8,2020-07-29 01:58:56am
2982,8,2020-07-29 01:58:57am
2497,8,2020-07-29 01:58:58am
3293,8,2020-07-29 01:59:08am
3499,8,2020-07-29 01:59:24am
2869,8,2020-07-29 01:59:28am
3267,8,2020-07-29 01:59:31am
2869,8,2020-07-29 01:59:31am
2869,8,2020-07-29 01:59:33am
2198,8,2020-07-29 01:59:43am
2869,8,2020-07-29 01:59:46am
2983,8,2020-07-29 01:59:54am
2070,8,2020-07-29 01:59:59am
2050,8,2020-07-29 02:00:03am
2983,8,2020-07-29 02:00:03am
2530,8,2020-07-29 02:00:12am
2518,8,2020-07-29 02:00:21am
3342,8,2020-07-29 02:00:22am
2058,8,2020-07-29 02:00:24am
2426,8,2020-07-29 02:00:29am
2247,8,2020-07-29 02:00:39am
3032,8,2020-07-29 02:00:42am
3377,8,2020-07-29 02:00:52am
2707,8,2020-07-29 02:00:58am
2792,8,2020-07-29 02:01:01am
2789,8,2020-07-29 02:01:01am
2460,8,2020-07-29 02:01:05am
3078,8,2020-07-29 02:01:06am
3291,8,2020-07-29 02:01:06am
3291,8,2020-07-29 02:01:06am
3000,8,2020-07-29 02:01:09am
3000,8,2020-07-29 02:01:09am
2515,8,2020-07-29 02:01:17am
2849,8,2020-07-29 02:01:29am
5006,8,2020-07-29 02:01:44am
2676,8,2020-07-29 02:01:53am
2993,8,2020-07-29 02:02:09am
2769,8,2020-07-29 02:02:21am
3224,8,2020-07-29 02:02:24am
3440,8,2020-07-29 02:02:28am
2789,8,2020-07-29 02:02:29am
3224,8,2020-07-29 02:02:33am
2993,8,2020-07-29 02:02:36am
3324,8,2020-07-29 02:02:52am
2448 ,8,2020-07-29 02:03:01am
98,8,2020-07-29 02:03:27am
3398,8,2020-07-29 02:03:32am
2188,8,2020-07-29 02:03:56am
3317,8,2020-07-29 02:04:13am
2917,9,2020-07-29 02:04:40am
3003,8,2020-07-29 02:04:40am
3003,8,2020-07-29 02:04:52am
2789,8,2020-07-29 02:04:56am
3040,8,2020-07-29 02:04:57am
3152,8,2020-07-29 02:05:02am
9015,8,2020-07-29 02:05:07am
2957,8,2020-07-29 02:05:13am
3250,8,2020-07-29 02:05:49am
3250,8,2020-07-29 02:05:49am
3250,8,2020-07-29 02:05:49am
3250,8,2020-07-29 02:05:49am
3250,8,2020-07-29 02:05:49am
3250,8,2020-07-29 02:05:50am
3250,8,2020-07-29 02:05:50am
3250,8,2020-07-29 02:05:50am
3250,8,2020-07-29 02:05:56am
3267,8,2020-07-29 02:06:38am
2503,8,2020-07-29 02:06:47am
3291,8,2020-07-29 02:07:17am
3032,8,2020-07-29 02:07:27am
3292,8,2020-07-29 02:07:27am
3032,8,2020-07-29 02:07:29am
3032,8,2020-07-29 02:07:29am
2881,8,2020-07-29 02:07:38am
2881,8,2020-07-29 02:07:44am
2096,8,2020-07-29 02:08:08am
2793,8,2020-07-29 02:08:26am
3103,8,2020-07-29 02:08:31am
2096,8,2020-07-29 02:08:36am
3214,8,2020-07-29 02:09:01am
3214,8,2020-07-29 02:09:05am
2448,8,2020-07-29 02:09:14am
2448,8,2020-07-29 02:09:46am
5006,8,2020-07-29 02:09:50am
5027,8,2020-07-29 02:10:02am
3034,8,2020-07-29 02:10:10am
3640,8,2020-07-29 02:10:24am
2927,8,2020-07-29 02:10:26am
2170,8,2020-07-29 02:10:42am
2170,9,2020-07-29 02:10:51am
2170,8,2020-07-29 02:10:58am
3254,7,2020-07-29 02:11:06am
2941,8,2020-07-29 02:11:20am
2356,8,2020-07-29 02:11:22am
9009,8,2020-07-29 02:11:28am
2551,8,2020-07-29 02:11:28am
2420,8,2020-07-29 02:11:43am
3087,8,2020-07-29 02:12:08am
3325,8,2020-07-29 02:12:13am
3087,8,2020-07-29 02:12:22am
2356,8,2020-07-29 02:12:25am
9007,2,2020-07-29 02:12:27am
9047,8,2020-07-29 02:12:37am
2717,8,2020-07-29 02:13:04am
2800,7,2020-07-29 02:13:36am
2800,8,2020-07-29 02:13:58am
3290,8,2020-07-29 02:14:36am
3290,8,2020-07-29 02:14:40am
3249,7,2020-07-29 02:14:56am
3249,7,2020-07-29 02:15:04am
3249,8,2020-07-29 02:15:07am
2191,8,2020-07-29 02:15:21am
3050,8,2020-07-29 02:15:36am
2962,9,2020-07-29 02:16:07am
2616,8,2020-07-29 02:16:21am
5027,8,2020-07-29 02:16:23am
2962,9,2020-07-29 02:16:24am
2962,8,2020-07-29 02:16:38am
2426,8,2020-07-29 02:16:44am
2426,8,2020-07-29 02:16:53am
3254,7,2020-07-29 02:17:03am
2426,8,2020-07-29 02:17:25am
96384621749,8,2020-07-29 02:17:31am
96384621749,8,2020-07-29 02:17:41am
96384621749,8,2020-07-29 02:18:21am
96384621749,8,2020-07-29 02:18:28am
3214,8,2020-07-29 02:18:40am
2927,8,2020-07-29 02:18:40am
2927,8,2020-07-29 02:18:43am
3103,8,2020-07-29 02:18:45am
2427,8,2020-07-29 02:18:48am
2427,8,2020-07-29 02:18:55am
2894,8,2020-07-29 02:19:47am
3214,8,2020-07-29 02:19:49am
5010,8,2020-07-29 02:20:01am
5010,8,2020-07-29 02:20:08am
5010,8,2020-07-29 02:20:22am
3254,7,2020-07-29 02:21:47am
5118,8,2020-07-29 02:22:29am
5118,8,2020-07-29 02:22:39am
5118,8,2020-07-29 02:22:47am
5118,8,2020-07-29 02:22:54am
2407,8,2020-07-29 02:23:00am
2629,8,2020-07-29 02:23:23am
3027,8,2020-07-29 02:23:23am
3027,8,2020-07-29 02:23:30am
3027,8,2020-07-29 02:23:37am
2060,8,2020-07-29 02:23:44am
3221,8,2020-07-29 02:24:01am
2170,8,2020-07-29 02:24:33am
3027,9,2020-07-29 02:24:42am
2721,8,2020-07-29 02:24:43am
2392,8,2020-07-29 02:24:53am
3027,9,2020-07-29 02:24:55am
2252,8,2020-07-29 02:25:09am
2170,8,2020-07-29 02:25:10am
3027,8,2020-07-29 02:25:15am
5123,8,2020-07-29 02:26:17am
5123,8,2020-07-29 02:26:17am
2170,8,2020-07-29 02:26:39am
2170,8,2020-07-29 02:26:47am
2170,8,2020-07-29 02:26:53am
9048,9,2020-07-29 02:27:06am
9048,8,2020-07-29 02:27:19am
2789,8,2020-07-29 02:27:25am
2252,8,2020-07-29 02:27:30am
3119,8,2020-07-29 02:27:30am
5119,8,2020-07-29 02:28:30am
3087,8,2020-07-29 02:29:40am
2060,8,2020-07-29 02:31:59am
2609,8,2020-07-29 02:32:01am
2079,8,2020-07-29 02:32:18am
2079,8,2020-07-29 02:32:19am
2416,8,2020-07-29 02:32:21am
2416,8,2020-07-29 02:32:24am
3034,8,2020-07-29 02:32:35am
2027,8,2020-07-29 02:32:42am
2789,8,2020-07-29 02:32:43am
2546,8,2020-07-29 02:34:01am
3676,8,2020-07-29 02:34:02am
5013,8,2020-07-29 02:34:40am
2427,8,2020-07-29 02:35:02am
2792,8,2020-07-29 02:38:50am
2426,8,2020-07-29 02:39:30am
2083,8,2020-07-29 02:39:34am
2962,8,2020-07-29 02:40:09am
2252,8,2020-07-29 02:42:14am
3297,8,2020-07-29 02:42:37am
3297,8,2020-07-29 02:42:48am
3103,8,2020-07-29 02:42:56am
2999,8,2020-07-29 02:44:01am
2481,8,2020-07-29 02:44:12am
5014,8,2020-07-29 02:44:29am
5014,8,2020-07-29 02:45:08am
3396,8,2020-07-29 02:45:15am
2747,8,2020-07-29 02:45:55am
3087,8,2020-07-29 02:46:09am
3087,8,2020-07-29 02:46:14am
9047,8,2020-07-29 02:46:18am
2252,8,2020-07-29 02:46:20am
9047,8,2020-07-29 02:46:25am
5016,8,2020-07-29 02:46:40am
3674,8,2020-07-29 02:46:47am
2680,8,2020-07-29 02:46:53am
3656,8,2020-07-29 02:46:55am
2551,8,2020-07-29 02:46:59am
2529,8,2020-07-29 02:47:00am
9009,8,2020-07-29 02:47:00am
3232,8,2020-07-29 02:47:00am
2787,8,2020-07-29 02:47:01am
3342,8,2020-07-29 02:47:03am
2796,8,2020-07-29 02:47:03am
3311,8,2020-07-29 02:47:04am
2426,8,2020-07-29 02:47:07am
3640,8,2020-07-29 02:47:08am
2849,8,2020-07-29 02:47:09am
3101,8,2020-07-29 02:47:10am
2365,8,2020-07-29 02:47:11am
2474,8,2020-07-29 02:47:11am
9002,8,2020-07-29 02:47:11am
3208,8,2020-07-29 02:47:11am
2713,8,2020-07-29 02:47:14am
2941,8,2020-07-29 02:47:14am
2074,8,2020-07-29 02:47:15am
2365,8,2020-07-29 02:47:16am
2736,8,2020-07-29 02:47:16am
2849,8,2020-07-29 02:47:16am
2355,8,2020-07-29 02:47:17am
2045,8,2020-07-29 02:47:18am
3175,8,2020-07-29 02:47:20am
3232,8,2020-07-29 02:47:20am
2439,8,2020-07-29 02:47:20am
2319,8,2020-07-29 02:47:21am
2370,8,2020-07-29 02:47:21am
3559,8,2020-07-29 02:47:21am
2058,8,2020-07-29 02:47:22am
2742,8,2020-07-29 02:47:23am
3267,8,2020-07-29 02:47:27am
3610,8,2020-07-29 02:47:28am
3034,8,2020-07-29 02:47:29am
3217,8,2020-07-29 02:47:29am
3293,8,2020-07-29 02:47:30am
3673,8,2020-07-29 02:47:30am
2736,8,2020-07-29 02:47:30am
2736,7,2020-07-29 02:47:33am
3366,8,2020-07-29 02:47:34am
2885,8,2020-07-29 02:47:34am
5048,8,2020-07-29 02:47:36am
2993,8,2020-07-29 02:47:37am
3559,8,2020-07-29 02:47:38am
2050,8,2020-07-29 02:47:39am
3160,8,2020-07-29 02:47:40am
2268,8,2020-07-29 02:47:40am
2947,8,2020-07-29 02:47:42am
3366,8,2020-07-29 02:47:43am
3339,8,2020-07-29 02:47:44am
2462,8,2020-07-29 02:47:45am
9039,8,2020-07-29 02:47:45am
2524,8,2020-07-29 02:47:46am
2476,8,2020-07-29 02:47:47am
2947,8,2020-07-29 02:47:51am
3339,8,2020-07-29 02:47:54am
3366,8,2020-07-29 02:47:54am
2696,8,2020-07-29 02:47:54am
2866,8,2020-07-29 02:47:55am
2947,8,2020-07-29 02:47:58am
3160,8,2020-07-29 02:48:02am
5003,8,2020-07-29 02:48:11am
2736,8,2020-07-29 02:48:11am
2877,8,2020-07-29 02:48:11am
2268,8,2020-07-29 02:48:13am
3377,8,2020-07-29 02:48:14am
5033,8,2020-07-29 02:48:45am
2179,8,2020-07-29 02:48:46am
9039,8,2020-07-29 02:48:53am
5033,8,2020-07-29 02:48:57am
2179,8,2020-07-29 02:48:57am
2954,8,2020-07-29 02:49:02am
2460,8,2020-07-29 02:49:13am
3027,8,2020-07-29 02:49:22am
3250,8,2020-07-29 02:49:32am
3250,8,2020-07-29 02:49:32am
3250,8,2020-07-29 02:49:33am
3250,8,2020-07-29 02:49:33am
3250,8,2020-07-29 02:49:33am
3250,8,2020-07-29 02:49:33am
3250,8,2020-07-29 02:49:33am
9035,8,2020-07-29 02:49:42am
2684,8,2020-07-29 02:49:48am
2684,8,2020-07-29 02:49:52am
3673,8,2020-07-29 02:51:21am
3254,7,2020-07-29 02:51:28am
2933,8,2020-07-29 02:52:17am
2060,8,2020-07-29 02:52:53am
2481,8,2020-07-29 02:52:58am
1958,8,2020-07-29 02:53:10am
2217,8,2020-07-29 02:53:15am
2217,8,2020-07-29 02:53:18am
1948,8,2020-07-29 02:53:31am
2642,8,2020-07-29 02:54:58am
2642,8,2020-07-29 02:55:07am
2642,8,2020-07-29 02:55:13am
2079,8,2020-07-29 02:57:47am
2747,8,2020-07-29 02:57:58am
2747,8,2020-07-29 02:58:02am
1979,8,2020-07-29 02:58:36am
1979,8,2020-07-29 02:59:26am
2032,8,2020-07-29 02:59:57am
2933,8,2020-07-29 03:03:31am
2365,8,2020-07-29 03:05:14am
3003,8,2020-07-29 03:07:21am
3003,8,2020-07-29 03:07:34am
2543,8,2020-07-29 03:07:53am
2516,6,2020-07-29 03:08:46am
2516,8,2020-07-29 03:08:56am
3342,8,2020-07-29 03:09:19am
3157,8,2020-07-29 03:10:06am
2199,8,2020-07-29 03:10:07am
3157,8,2020-07-29 03:10:43am
2741,8,2020-07-29 03:11:54am
2426,8,2020-07-29 03:13:56am
2537,8,2020-07-29 03:14:15am
2365,8,2020-07-29 03:15:10am
3365,8,2020-07-29 03:15:19am
5032,8,2020-07-29 03:15:46am
3365,8,2020-07-29 03:15:53am
3365,8,2020-07-29 03:16:02am
1979,8,2020-07-29 03:16:17am
2818,8,2020-07-29 03:17:05am
2232,8,2020-07-29 03:18:26am
2232,8,2020-07-29 03:18:28am
3050,8,2020-07-29 03:20:03am
9010,7,2020-07-29 03:20:40am
9010,7,2020-07-29 03:21:00am
9010,8,2020-07-29 03:21:12am
2426,8,2020-07-29 03:22:34am
2717,8,2020-07-29 03:27:00am
9052,8,2020-07-29 03:30:46am
2438,8,2020-07-29 03:30:47am
2438,8,2020-07-29 03:30:49am
2438,8,2020-07-29 03:30:51am
2438,8,2020-07-29 03:30:51am
2438,8,2020-07-29 03:30:57am
2438,8,2020-07-29 03:30:57am
2438,8,2020-07-29 03:30:57am
3202,8,2020-07-29 03:32:46am
3202,8,2020-07-29 03:32:52am
2865,8,2020-07-29 03:33:13am
2058,8,2020-07-29 03:33:50am
2692,8,2020-07-29 03:34:02am
2060,8,2020-07-29 03:34:25am
3003,8,2020-07-29 03:34:46am
3003,8,2020-07-29 03:34:56am
2723,8,2020-07-29 03:34:59am
3329,8,2020-07-29 03:35:30am
9039,8,2020-07-29 03:35:45am
3292,8,2020-07-29 03:36:37am
2508,8,2020-07-29 03:37:56am
2508,8,2020-07-29 03:37:58am
2365,8,2020-07-29 03:39:27am
3603,8,2020-07-29 03:40:44am
2365,8,2020-07-29 03:41:32am
2070,8,2020-07-29 03:42:45am
2070,8,2020-07-29 03:42:48am
2849,8,2020-07-29 03:44:33am
2613,8,2020-07-29 03:45:29am
5008,8,2020-07-29 03:45:34am
2613,8,2020-07-29 03:45:43am
2717,8,2020-07-29 03:46:44am
2982,8,2020-07-29 03:47:49am
2128,6,2020-07-29 03:48:57am
2128,8,2020-07-29 03:49:36am
3377,8,2020-07-29 03:49:52am
2451,8,2020-07-29 03:50:54am
2938,8,2020-07-29 03:52:54am
2365,8,2020-07-29 03:53:43am
2719,8,2020-07-29 03:54:21am
3547 ,8,2020-07-29 03:55:12am
2484,8,2020-07-29 03:56:01am
2932,8,2020-07-29 03:56:44am
3377,8,2020-07-29 03:57:19am
2079,8,2020-07-29 03:57:24am
2960,8,2020-07-29 03:57:39am
3339,8,2020-07-29 03:57:57am
2544,8,2020-07-29 03:57:59am
3339,8,2020-07-29 03:58:03am
2781,8,2020-07-29 03:58:17am
2710,8,2020-07-29 03:58:32am
2877,8,2020-07-29 03:59:11am
2837,8,2020-07-29 03:59:19am
5006,8,2020-07-29 03:59:20am
2954,8,2020-07-29 03:59:21am
9039,8,2020-07-29 04:00:46am
3569,8,2020-07-29 04:00:47am
3027,8,2020-07-29 04:01:07am
3152,8,2020-07-29 04:01:10am
2128,8,2020-07-29 04:01:10am
9015,8,2020-07-29 04:01:17am
3192,8,2020-07-29 04:01:18am
3087,8,2020-07-29 04:01:21am
3501,8,2020-07-29 04:01:27am
5031,8,2020-07-29 04:01:45am
2460,8,2020-07-29 04:01:50am
3202,8,2020-07-29 04:01:52am
5124,8,2020-07-29 04:01:56am
5110,8,2020-07-29 04:02:01am
3501,8,2020-07-29 04:02:01am
3027,8,2020-07-29 04:02:02am
5046,8,2020-07-29 04:02:03am
2324,8,2020-07-29 04:02:03am
2151,8,2020-07-29 04:02:08am
3339,8,2020-07-29 04:02:23am
2849,8,2020-07-29 04:02:36am
2849,8,2020-07-29 04:02:36am
2849,8,2020-07-29 04:02:42am
2849,8,2020-07-29 04:02:42am
9010,8,2020-07-29 04:02:45am
5031,8,2020-07-29 04:02:49am
3202,8,2020-07-29 04:02:49am
3603,8,2020-07-29 04:02:53am
3032,8,2020-07-29 04:03:08am
2416,8,2020-07-29 04:03:11am
3032,8,2020-07-29 04:03:12am
2416,8,2020-07-29 04:03:13am
2072,8,2020-07-29 04:03:14am
3603,8,2020-07-29 04:03:27am
2747,8,2020-07-29 04:03:33am
2232,8,2020-07-29 04:03:37am
2247,8,2020-07-29 04:03:39am
2232,8,2020-07-29 04:03:42am
2232,8,2020-07-29 04:03:52am
2334,8,2020-07-29 04:03:52am
2736,8,2020-07-29 04:04:09am
2865,8,2020-07-29 04:04:10am
2736,8,2020-07-29 04:04:12am
2747,8,2020-07-29 04:04:16am
2866,8,2020-07-29 04:04:16am
2736,8,2020-07-29 04:04:17am
2736,8,2020-07-29 04:04:23am
2747,8,2020-07-29 04:04:23am
2708,8,2020-07-29 04:04:26am
3673,8,2020-07-29 04:04:28am
2881,8,2020-07-29 04:04:39am
2407,8,2020-07-29 04:04:41am
2881,8,2020-07-29 04:04:42am
2050,8,2020-07-29 04:04:45am
5031,8,2020-07-29 04:04:46am
2407,8,2020-07-29 04:04:49am
2050,8,2020-07-29 04:04:52am
3459,8,2020-07-29 04:04:57am
2050,8,2020-07-29 04:05:01am
2407,8,2020-07-29 04:05:04am
3559,8,2020-07-29 04:05:06am
3350,8,2020-07-29 04:05:50am
3350,8,2020-07-29 04:06:00am
2972,8,2020-07-29 04:06:22am
9014,8,2020-07-29 04:07:22am
2933,8,2020-07-29 04:07:57am
2091,8,2020-07-29 04:08:17am
2680,8,2020-07-29 04:08:47am
2680,8,2020-07-29 04:08:54am
3000,8,2020-07-29 04:09:21am
2264,8,2020-07-29 04:09:25am
3103,8,2020-07-29 04:09:25am
3027,8,2020-07-29 04:09:28am
3027,8,2020-07-29 04:09:29am
3027,8,2020-07-29 04:09:29am
2497,8,2020-07-29 04:09:35am
2497,8,2020-07-29 04:09:51am
2497,8,2020-07-29 04:10:04am
2885,8,2020-07-29 04:10:13am
3610,8,2020-07-29 04:10:27am
2199,8,2020-07-29 04:12:00am
9040,8,2020-07-29 04:12:02am
3610,8,2020-07-29 04:12:40am
2271,8,2020-07-29 04:13:24am
2271,8,2020-07-29 04:13:25am
5043,8,2020-07-29 04:13:29am
3250,8,2020-07-29 04:13:41am
3250,8,2020-07-29 04:13:41am
3250,8,2020-07-29 04:13:41am
2484,8,2020-07-29 04:13:43am
2484,8,2020-07-29 04:13:47am
2942,8,2020-07-29 04:13:50am
3342,8,2020-07-29 04:13:51am
3342,8,2020-07-29 04:14:38am
2792,8,2020-07-29 04:14:48am
2136,8,2020-07-29 04:15:54am
2484,8,2020-07-29 04:16:24am
3249,7,2020-07-29 04:17:18am
3249,6,2020-07-29 04:17:21am
3249,8,2020-07-29 04:17:26am
3368,8,2020-07-29 04:17:29am
3368,8,2020-07-29 04:17:33am
2024,8,2020-07-29 04:18:11am
2024,8,2020-07-29 04:18:23am
2024,8,2020-07-29 04:18:37am
2252,8,2020-07-29 04:18:45am
2024,8,2020-07-29 04:18:48am
2024,8,2020-07-29 04:18:55am
2254,8,2020-07-29 04:19:22am
2254,8,2020-07-29 04:19:25am
2268,8,2020-07-29 04:20:05am
3224,8,2020-07-29 04:20:35am
3224,8,2020-07-29 04:20:40am
3224,8,2020-07-29 04:20:47am
3324,8,2020-07-29 04:20:58am
3184,8,2020-07-29 04:22:50am
3184,8,2020-07-29 04:24:04am
2511,8,2020-07-29 04:24:05am
3087,8,2020-07-29 04:25:53am
3267,8,2020-07-29 04:26:47am
3267,8,2020-07-29 04:27:42am
2957,8,2020-07-29 04:30:10am
2957,8,2020-07-29 04:30:15am
3103,3,2020-07-29 04:35:27am
9015,8,2020-07-29 04:35:33am
2564,8,2020-07-29 04:38:35am
3044,8,2020-07-29 04:39:26am
3329,8,2020-07-29 04:40:00am
3329,8,2020-07-29 04:40:00am
3329,8,2020-07-29 04:40:00am
2696,8,2020-07-29 04:40:08am
2933,8,2020-07-29 04:42:33am
3499,8,2020-07-29 04:46:29am
3674,8,2020-07-29 04:46:53am
2619,8,2020-07-29 04:47:25am
2619,8,2020-07-29 04:48:20am
2209,8,2020-07-29 04:48:25am
2856,8,2020-07-29 04:49:07am
3472,8,2020-07-29 04:51:04am
9014,8,2020-07-29 04:52:50am
2992,8,2020-07-29 04:53:11am
2377,8,2020-07-29 04:53:58am
3472,9,2020-07-29 04:54:23am
2050,8,2020-07-29 04:55:46am
2050,8,2020-07-29 04:55:51am
2526,8,2020-07-29 04:56:44am
2331,8,2020-07-29 04:56:47am
2331,8,2020-07-29 04:56:59am
1991,8,2020-07-29 04:57:18am
2342,8,2020-07-29 04:58:21am
2050,8,2020-07-29 04:58:31am
2050,9,2020-07-29 04:58:34am
2050,8,2020-07-29 04:58:41am
2050,8,2020-07-29 04:59:43am
5055,8,2020-07-29 05:00:18am
5016,8,2020-07-29 05:00:30am
3250,9,2020-07-29 05:00:32am
3250,9,2020-07-29 05:00:32am
3250,9,2020-07-29 05:00:39am
3250,9,2020-07-29 05:00:40am
3250,9,2020-07-29 05:00:40am
3250,9,2020-07-29 05:00:40am
3250,9,2020-07-29 05:00:50am
3250,9,2020-07-29 05:00:50am
2838,9,2020-07-29 05:01:12am
2543,8,2020-07-29 05:01:13am
2438,9,2020-07-29 05:01:29am
2438,9,2020-07-29 05:01:30am
2438,9,2020-07-29 05:01:31am
2438,9,2020-07-29 05:01:33am
2438,9,2020-07-29 05:01:33am
9047,8,2020-07-29 05:01:53am
5043,8,2020-07-29 05:03:40am
2852,8,2020-07-29 05:04:02am
2218,8,2020-07-29 05:04:21am
2909,8,2020-07-29 05:04:23am
2909,8,2020-07-29 05:04:41am
2942,8,2020-07-29 05:05:01am
1991,8,2020-07-29 05:05:31am
2365,8,2020-07-29 05:08:52am
2515,8,2020-07-29 05:09:03am
2515,8,2020-07-29 05:09:04am
2460,8,2020-07-29 05:10:07am
2503,8,2020-07-29 05:11:38am
2232,8,2020-07-29 05:11:46am
2615,8,2020-07-29 05:12:10am
2954,8,2020-07-29 05:12:19am
3472,8,2020-07-29 05:12:36am
2438,8,2020-07-29 05:13:54am
2707,8,2020-07-29 05:13:59am
5006,8,2020-07-29 05:14:13am
2426,8,2020-07-29 05:16:23am
2317,8,2020-07-29 05:18:54am
3472,8,2020-07-29 05:18:57am
2232,8,2020-07-29 05:19:36am
2444,8,2020-07-29 05:20:53am
2140,8,2020-07-29 05:21:41am
2816,8,2020-07-29 05:21:41am
3267,8,2020-07-29 05:21:42am
2392,8,2020-07-29 05:21:55am
3267,8,2020-07-29 05:22:32am
9047,8,2020-07-29 05:22:56am
9047,8,2020-07-29 05:23:00am
2815,8,2020-07-29 05:23:11am
9047,8,2020-07-29 05:23:50am
9004,8,2020-07-29 05:24:08am
2384,8,2020-07-29 05:24:24am
2982,8,2020-07-29 05:25:14am
2058,8,2020-07-29 05:25:27am
2164,8,2020-07-29 05:25:28am
2995,8,2020-07-29 05:27:06am
3152,8,2020-07-29 05:27:08am
2995,8,2020-07-29 05:27:09am
2648,8,2020-07-29 05:27:45am
2319,8,2020-07-29 05:28:18am
5119,8,2020-07-29 05:29:13am
9010,8,2020-07-29 05:29:54am
3078,8,2020-07-29 05:30:31am
5042,8,2020-07-29 05:31:00am
2619,8,2020-07-29 05:32:57am
3501,8,2020-07-29 05:33:22am
3610,8,2020-07-29 05:36:10am
3292,8,2020-07-29 05:36:11am
2426,8,2020-07-29 05:36:26am
3377,8,2020-07-29 05:36:32am
3317,8,2020-07-29 05:38:39am
9047,8,2020-07-29 05:38:39am
2849,8,2020-07-29 05:39:24am
2933,8,2020-07-29 05:39:28am
9047,8,2020-07-29 05:39:39am
2856,8,2020-07-29 05:39:43am
2050,8,2020-07-29 05:39:48am
2856,8,2020-07-29 05:39:55am
2816,8,2020-07-29 05:40:04am
3103,8,2020-07-29 05:41:38am
2436,8,2020-07-29 05:41:39am
3103,8,2020-07-29 05:41:40am
2325,8,2020-07-29 05:43:14am
3032,8,2020-07-29 05:44:39am
2407,8,2020-07-29 05:45:30am
3456,8,2020-07-29 05:46:13am
2415,8,2020-07-29 05:46:41am
9039,8,2020-07-29 05:47:32am
3184,8,2020-07-29 05:49:25am
2247,8,2020-07-29 05:49:28am
2247,8,2020-07-29 05:49:31am
2932,8,2020-07-29 05:50:00am
5032,8,2020-07-29 05:51:00am
5032,8,2020-07-29 05:51:02am
3214,8,2020-07-29 05:51:14am
3214,8,2020-07-29 05:51:18am
2960,8,2020-07-29 05:51:27am
3087,8,2020-07-29 05:51:35am
5038,8,2020-07-29 05:51:42am
5032,8,2020-07-29 05:51:46am
2032,8,2020-07-29 05:51:47am
3087,8,2020-07-29 05:51:52am
2212,8,2020-07-29 05:52:05am
2324,8,2020-07-29 05:52:18am
5032,8,2020-07-29 05:52:22am
2032,8,2020-07-29 05:52:27am
3103,8,2020-07-29 05:52:35am
